"Marta Torrão"; "1974"; ""
"Rui Cardosos Martins"; "1967"; ""
"Maria Rita Lino Garnel";;
"Luís Vidigal";;
"Frederick C. Hesse Garcia";;
"António Silva Neves";;
"Henrique Almeida"; "1960"; ""
"António Candeias";;
"António Nóvoa";;
"Manuel Henriques Figueira";;
"António Augusto Gonçalves"; "1848"; "1932"
"Comissão para a Igualdade e Direitos das Mulheres";;
"Bernard Emery";;
"Jorge Edwards";;
"António José Telo";;
"Noémia Novais";;
"João de Mancelos"; "1968"; ""
"João Negreiros"; "1976"; ""
"Liliani Brieviern";;
"Linton Lomas Barrett";;
"Margarida Drenska";;
"Inácio Pignatelli"; "1950"; ""
"Gémeo Luís"; "1965"; ""
"Frei Pedro de Alcobaça";;
"Rui Valada"; "1953"; ""
"Manuel Paiva"; "1943"; ""
"Mariana Pereira";;
"Constança Providência";;
"Amadeu Lopes Sabino"; "1943"; ""
"José Morais"; "1943"; ""
"Jorge de Oliveira e Sousa"; "1945"; ""
"Madalena Matoso"; "1974"; ""
"Luís Galvão Teles";;
"Régine Kolinski";;
"Vanda Anastácio";;
"Natividade Monteiro";;
"Elzira Maria Dantas Machado Rosa";;
"José Vilhena"; "1927"; ""
"Martin Amanshauser";;
"Aldina (Forte)"; "1939"; "2011"
"Anca Milu-Vaidesengan";;
"Ori Preuss";;
"Bernardo Carvalho"; "1973"; ""
"José Miguel Silva";;
"João Paulo Borges Coelho"; "1955"; ""
"Murilo Carvalho";;
"Paulo Galindro"; "1970"; ""
"Isabel Cristina Pinto Mateus";;
"Diogo Pires Aurélio";;
"Bento de Espinosa";;
"Maria Alice Samara";;
"Evelina Oliveira"; "1961"; ""
"Jerónimo Pimenta de Abreu"; "1631"; "?"
"Abigail Ascenso"; "1979"; ""
"Fedra Santos"; "1979"; ""
"Adélia Oliveira"; "1964"; ""
"Afonso Cruz"; "1971"; ""
"Cristina Maia Caetano"; "1968"; ""
"Catarina Moura"; "1977"; ""
"Miguel Babo";;
"Ana Prata"; "2009"; ""
"Isabel Ricardo Amaral"; "1964"; ""
"Anabela Dias"; "1971"; ""
"D. Frei José de Bretiandos"; "1592"; "1663"
"Bruno Pinto"; "1981"; ""
"Vítor Oliveira Jorge"; "1948"; ""
"Carla Nazareth"; "1975"; ""
"Carla Pott"; "1973"; ""
"Lápis Voador"; "1963"; ""
"Maria de Lourdes Moreira Martins"; "1934"; ""
"Catarina Correia Marques"; "1980"; ""
"Cláudia Rocha"; "1972"; ""
"Pedro Bessa"; "1969"; ""
"Cláudia Mira"; "1977"; ""
"Cristiana Resina";;
"Sara Rodrigues"; "1978"; ""
"Elisa Paulino"; "1981"; ""
"Joana Ratão"; "1981"; ""
"Eugénia Vasques"; "1948"; ""
"José Francisco Costa";;
"Frederick G. Williams";;
"Elsa Lé"; "1968"; ""
"Emílio Remelhe"; "1965"; ""
"Viriato Teles";;
"Eunice Rosado"; "1982"; ""
"Flávia Leitão"; "1975"; ""
"Gabriela Sotto Mayor"; "1976"; ""
"Cristopher Damien Auretta";;
"André Fragata"; "1972"; ""
"Isabel Alves"; "1976"; ""
"Inês do Carmo"; "1968"; ""
"Raul Esteves dos Santos"; "1889"; "1954"
"Maria Teresa Salgado";;
"Maria Helena Vilas-Boas Alvim";;
"João Fanha"; "1980"; ""
"Silvio Renato Jorge";;
"João Concha"; "1980"; ""
"João Tavares"; "1957"; ""
"Zé Manel"; "1944"; ""
"Ana Sampaio";;
"Luís Silva"; "1968"; ""
"Luís Trindade (Luix)"; "1970"; ""
"Nuno Ramos"; "1960"; ""
"Luís Henriques"; "1973"; ""
"Luís Valente"; "1972"; ""
"Margarete Barbosa"; "1985"; ""
"Isabel Minhós Martins"; "1974"; ""
"Celeste Maia"; "1941"; ""
"Fátima Afonso"; "1962"; ""
"M. Eugénia Medeiros";;
"Bela Silva"; "1966"; ""
"Ricardo Severo"; "1869"; "1940"
"Inês Oliveira"; "1979"; ""
"Ana Esteves";;
"Maria Morais"; "1972"; ""
"António Manuel Afonso"; "1945"; ""
"Cândido da Agra"; "1947"; ""
"António Canteiro"; "1964"; ""
"Rui Miguel Saramago"; "1969"; ""
"Marta Martins"; "1979"; ""
"Fernando José Alves"; "1961"; ""
"Raquel Pinheiro"; "1976"; ""
"Frei António de Almada"; "1715"; "?"
"Carlos Casimiro de Almeida"; "1941"; ""
"Marta Madureira"; "1977"; ""
"Alberto Bemfeita";;
"Paulo Marques";;
"Marina Palácio"; "1971"; ""
"Miguel Gabriel"; "1981"; ""
"Alexandre Parafita";;
"José Dias Egipto"; "1953"; ""
"Ana Oom";;
"Xutos & Pontapés";;
"Mila Martins"; "1973"; ""
"Raquel Ochoa"; "1980"; ""
"Vera Ramalho";;
"Manuel Clemente"; "1948"; ""
"Dulce de Sousa Gonçalves";;
"José Rodrigues dos Santos";;
"Rose Nery Sttau Monteiro";;
"Paulo Assim"; "1965"; ""
"Glória Marreiros"; "1949"; ""
"E. S. Tagino"; "1945"; ""
"Verónica Palomares Maíllo";;
"Ana Maria Teixeira Soares";;
"Paulo Moreiras"; "1969"; ""
"Manuel Moya";;
"Joaquim Magalhães"; "1909"; "1999"
"Roger Bastide";;
"Cândido Beirante"; "1937"; ""
"Jasmina Neskovic";;
"Francisco Toscano"; "1873"; "1943"
"Maria Morais";;
"Mário Augusto da Costa"; "1893"; "1968"
"Carlos Roma Machado de Faria e Maia"; "1861"; ""
"Eugénia de Vasconcelos"; "1967"; ""
"Fernando Évora"; "1965"; ""
"Janico";;
"Maria do Vale Cartaxo"; "1937"; ""
"Luísa Marques da Silva"; "1971"; ""
"Paula de Lemos"; "1962"; ""
"Miguel Ribeiro de Almeida";;
"Orlando Cardoso"; "1948"; ""
"Nélio Conceição"; "1980"; ""
"João Paulo Silva"; "1972"; ""
"David Machado"; "1978"; ""
"Alexandra Inês";;
"Germano Campos Monteiro"; "1897"; "1939"
"Ramiro Guedes de Campos"; "1903"; ""
"Maria Teresa Andrade Santos"; "1918"; "1977"
"Ribeiro Dias";;
"António Sousa Freitas"; "1921"; ""
"José do Nascimento Ferreira Dias Júnior"; "1900"; "1966"
"J. Duarte Amaral"; "1920"; ""
"Alberto Lopes"; "1926"; "1969"
"Humberto Silveira Fernandes"; "1907"; "1928"
"Daniel Gonçalves"; "1975"; ""
"Júlio Rafael António";;
"Carlos Portugal Ribeiro";;
"Maria do Carmo Pinheiro e Silva";;
"Jorge Carvalho Martins"; "1953"; ""
"Manuel Tânger Correia";;
"Alison Aiken";;
"João de Deus Ramos"; "1878"; "1953"
"Carlos Sabat Ercasty";;
"V. de Pedro";;
"Alfredo Ribeiro dos Santos"; "1917"; "2012"
"Miguel Spinelli";;
"Constantino José dos Santos";;
"Maria Gabriel Moreno Bulas Cruz";;
"Maria da Conceição Vilhena"; "1927"; ""
"José Carlos de Oliveira Casulo"; "1961"; ""
"Maria das Graças Moreira de Sá"; "1956"; ""
"Lurdes Cameirão";;
"J. M. de Barros Dias";;
"Paulo Samuel"; "1957"; ""
"Gilda Nunes Barata"; "1973"; ""
"Maria Luísa Castro Soares"; "1963"; ""
"Jorge Miguel";;
"Alex Gozblau"; "1971"; ""
"Paulo Araújo"; "1968"; ""
"José Duarte";;
"Bernardo Brito e Cunha";;
"Eduarda Ferreira";;
"Fábio Mendes";;
"João Pedro Marques"; "1949"; ""
"Fátima Ribeiro de Medeiros";;
"João Esteves";;
"Ernesto Rodrigues"; "1956"; ""
"Mário de Campos Vidal";;
"Anabela Natário";;
"Luís Carvalho"; "1969"; ""
"Maria José de Lencastre";;
"Erwin Székely";;
"Marco Balducci";;
"Cui Wei Xiao";;
"Juan José Álvarez Galán";;
"Enrique Moya Carrión";;
"Julio Baquero Cruz";;
"Pamela Bacarisse";;
"Pedro Mireles";;
"Ángela Martín del Burgo";;
"Manuel Alves";;
"Manuel Viegas Abreu";;
"João Luís Sequeira";;
"José Manuel Garcia";;
"Manuel Filipe Canaveira"; "1956"; ""
"Joaquim de Barros Ferreira"; "1940"; ""
"Lygia Fagundes Teles";;
"Silvana Urzini";;
"Carlos Martins";;
"François-Michel Durazzo";;
"Ferreira Gullar"; "1930"; ""
"Pierre Hourcade";;
"António Manuel Caldeira Azevedo"; "1945"; ""
"Ana Maria Montes Martins Meireles";;
"Massaud Moisés";;
"José Augusto Maia Marques";;
"Maria Eugénia Carvalho e Branco";;
"Maria da Conceição Fernandes";;
".";;
"Joana Bértholo"; "1982"; ""
"Vasco Luís Curado"; "1971"; ""
"Rui de Brito"; "1932"; "2010"
"João Príncipe";;
"José Augusto Gonçalves";;
"Guerreiro Murta"; "1891"; "1979"
"Diana de Liz"; "1892"; "1930"
"Alberto Filipe Araújo";;
"Joaquim Machado de Araújo";;
"Clementina Maria Esteves de Oliveira";;
"manuel r";;
"Ana Rita Martins";;
"Ernesto Castro Leal"; "1957"; ""
"António Rodrigues";;
"César Oliveira"; "1941"; "1998"
"Fernando Belo";;
"António Júlio de Andrade"; "1947"; ""
"Maria Fernanda Guimarães";;
"Fabio Mario da Silva";;
"António Eça de Queiroz";;
"Carlos Maurício";;
"Guilherme de Oliveira Martins"; "1952"; ""
"Carmo Salazar Ponte";;
"António Braz de Oliveira";;
"Albert Silbert";;
"Sílvia Amorim";;
"Elfrieda Kaut";;
"Door L. Roelandt";;
"Rogério Seabra Cardoso"; "1943"; ""
"Cristina Norton"; "1948"; ""
"João Pedro Correia"; "1972"; ""
"a";;
"Marlene Ferraz"; "1979"; ""
"António Folgado da Silveira"; "1911"; ""
"Olga Alves Guerra"; "1893"; "1974"
"Fernando Campos"; "1891"; "1958"
"Riccardo Marchi";;
"António José de Brito"; "1927"; ""
"Alfredo Albuquerque Felner"; "1872"; "1937"
"6º. Marquês do Lavradio"; "1875"; "1945"
"António de Aguilar"; "1899"; "1966"
"Armando Pinto Correia"; "1897"; "1943"
"Alberto de Almeida Teixeira"; "1870"; "1952"
"José Luís Quintão";;
"António Pires"; "1916"; ""
"João Barreto";;
"Emílio de Castelo Branco";;
"Gaspar do Couto Ribeiro Vilas";;
"José Ribeiro da Cruz"; "1907"; ""
"Luís Feliciano dos Santos";;
"José Simões Martinho"; "1887"; "1988"
"Serra Frazão";;
"Rafael Ávila de Azevedo"; "1911"; "1985"
"Jorge Frederico Velez Caroço"; "1870"; "1966"
"Mónica Cid"; "1973"; ""
"Gustavo de Freitas"; "1904"; ""
"Neuza Rodrigues"; "1978"; ""
"Márcia Ramos Ivens Ferraz";;
"Manuel Júlio Mendonça Torres";;
"João Tendeiro"; "1916"; "1991"
"Álvaro Rêgo Cabral"; "1915"; ""
"Nuno Martins Calçada"; "1977"; ""
"António Pocinho"; "1958"; "2010"
"Carlos Ferreira da Costa"; "1981"; ""
"Emílio de San-Bruno"; "1871"; ""
"Nuno Neves"; "1976"; ""
"Pedro Leitão"; "1965"; ""
"Alberto de Morais Carvalho"; "1846"; "1937"
"Augusto Martins"; "1946"; ""
"Pedro Morais"; "1962"; ""
"Rita Correia"; "1977"; ""
"Carlos Augusto Montalto de Jesus"; "1863"; "1932"
"Joaquim José Machado"; "1847"; "1925"
"José Guerra Maio"; "1889"; ""
"Jacques Thiériot";;
"Rosa Martínez Alfaro";;
"Mustafa Yildirim";;
"Madame Rattazzi";;
"Maria Alexandra Carvalho dos Santos";;
"Rita Antunes"; "1973"; ""
"Sandra Serra"; "1968"; ""
"Rui Cardoso Martins"; "1967"; ""
"Fernando Henrique de Passos";;
"Teresa André"; "1962"; ""
"Francisco Duarte Augusto"; "1930"; ""
"Leonor Xavier"; "1943"; ""
"Sigmund Freud";;
"Manuel Resende";;
"Luís Miguel Novais"; "1963"; ""
"Mariana Roquette Teixeira";;
"Luísa Costa Cabral"; "1985"; ""
"António de Vasconcelos Nogueira"; "1961"; ""
"Eduardo Kol de Carvalho"; "1957"; ""
"Alexandre Morais"; "1892"; ""
"António Ventura"; "1953"; ""
"Sérgio Campos Matos"; "1957"; ""
"Francisco Santana";;
"Aurélio Bentes Bravo";;
"José Pedro Paiva";;
"Carla Maia de Almeida"; "1969"; ""
"Yu Hui Juan";;
"Rui Ramos"; "1962"; ""
"Nuno Gonçalo Monteiro"; "1955"; ""
"Maria da Conceição Ruivo";;
"Joaquim Espadinha"; "1871"; "1955"
"Eduardo Palaio"; "1942"; ""
"Mário Lúcio Sousa"; "1965"; ""
"José Sarmento de Matos"; "1946"; ""
"José Policarpo";;
"Antónia Margarida de Castelo Branco"; "1652"; "1717"
"Emília Pomar de Sousa Machado"; "1857"; "1944"
"David Brookshaw";;
"Fernanda Cristina Santos"; "1977"; ""
"Martina Diani";;
"Rodrigo Sobral Cunha"; "1967"; ""
"Renata Correia Botelho"; "1977"; ""
"Padre António Feo"; "1572"; "1627"
"Manuel Braga da Cruz";;
"Padre Manuel Xavier"; "1602"; "1661"
"Mafalda Maria Ferin Cunha"; "1965"; ""
"Carlos José Barreiros"; "1887"; "?"
"Fernando de Castro";;
"Francisco de Assis Clemente"; "1902"; "?"
"José Hermenegildo Correia";;
"Maria da Saudade Cortesão Mendes"; "1913"; "2010"
"Ricardo Gil Soeiro"; "1981"; ""
"Maria da Conceição Caleiro"; "1958"; ""
"Eugénia Brito"; "1973"; ""
"João Rasteiro"; "1965"; ""
"António José Borges"; "1973"; ""
"Chiara Magnante";;
"Agnese Soffritti";;
"Cristóvão Tezza"; "1952"; ""
"Chico Buarque de Holanda"; "1944"; ""
"Paula da Graça";;
"Fernando Vieira de Sá"; "1914"; ""
"Manuel Gomes de Lima Bezerra"; "1727"; "1806"
"Jorge Costa Lopes"; "1966"; ""
"Pedro Baptista"; "1948"; ""
"António Álvares"; "1807"; "?"
"Manuel Álvares"; "1739"; "1777"
"Adelino Cunha";;
"José Diogo Mascarenhas Neto"; "1752"; "1826"
"Fernando Pereira Marques"; "1948"; ""
"Paulo Bugalho"; "1975"; ""
"César Molina"; "1952"; ""
"Jorge de Figueiredo Dias";;
"Maria João Pires";;
"Augustín Remesal";;
"Luís Trindade";;
"Albano Coutinho"; "1848"; "1935"
"António Mariano da Cunha Goulart"; "1899"; "1926"
"Rafael Salinas calado"; "1893"; ""
"Jorge Couto"; "1951"; ""
"Ana Isabel Sardinha Desvignes";;
"Gastão (dir.) Cruz";;
"Melo Antunes"; "1933"; "1999"
"Ana Amaral";;
"D. Rodrigo de Castro";;
"Jean Aubin";;
"Pascoal José de Melo"; "1738"; "1798"
"António Félix Mendes"; "1706"; "1790"
"António Pereira de Figueiredo"; "1779"; "1858"
"Nicolau de Santa Maria"; "1675"; "?"
"João Camelo";;
"Frei João Sobrinho"; "1486"; "?"
"Pedro (dir.) Calafate";;
"Frei Manuel Rodrigues"; "1545"; "1613"
"Bartolomeu Filipe"; "1480"; "1590"
"Álvaro Vaz (ou Valasco)"; "1526"; "1593"
"Cristóvão da Costa"; "1538"; "1596"
"Maria Manuel Lisboa";;
"D. António da Visitação Freire de Carvalho"; "1769"; "1804"
"Aires Antunes Dinis";;
"José Bulhão Martins";;
"Sónia Cântara"; "1980"; ""
"Manuel de Azevedo Fortes"; "1660"; "1749"
"Ivan Teixeira";;
"Luís Mário Lopes";;
"João Santos Lopes";;
"Francisco Pestana"; "1951"; ""
"Manuel de Almeida e Sousa de Lobão"; "1744"; "1817"
"Maria Teresa Pinto Coelho"; "1958"; ""
"António Soares Barbosa"; "1734"; "1801"
"João de Loureiro"; "1710"; "1791"
"José Maria Braga"; "1897"; "1988"
"Rui Almeida";;
"Maurice Echinard";;
"José Pedro Braga"; "1871"; "1944"
"Fr. José Mariano da Conceição Veloso"; "1742"; "1811"
"José de Saldanha da Gama";;
"Maria Teresa Lopes Pereira";;
"João Baptista da Silva Lopes"; "1781"; "1850"
"João Mendes Sachetti Barbosa"; "1714"; "?"
"Joaquim Palma";;
"Francisco Fernandes"; "1952"; ""
"Jorge Seabra"; "1946"; ""
"Jorge Carlos";;
"Raquel Camacho (texto)";;
"Bruno Gaspar (ilustração)";;
"Manuel António Teixeira Araújo"; "1956"; ""
"José António de Sá"; "1756"; "1819"
"Francisco António Lourenço Vaz";;
"Manuel Joaquim Henriques de Paiva"; "1752"; "1829"
"Henrique Botelho de Andrade"; "1887"; "1974"
"Adão Cruz"; "1937"; ""
"Fléxa Ribeiro";;
"José Pedro Leite";;
"Luís Miguel Duarte"; "1956"; ""
"Maria da Conceição Falcão Ferreira"; "1946"; ""
"Ana Silvia Volpi Scott";;
"Margarida Durães"; "1948"; ""
"Ana Paula Soares Pires";;
"Maria João Mendes Vaz"; "1963"; ""
"Maria Fernanda Rollo"; "1965"; ""
"Helena Pinto Janeiro";;
"Daniel Jorge Seixas de Melo";;
"Telmo Faria"; "1971"; ""
"Arnaldo da Silva Marques Pata"; "1966"; ""
"Elisa Maria Mendes das Neves Travessa";;
"Rita Almeida de Carvalho";;
"Filipa Lowndes Vicente"; "1972"; ""
"Sandra Cristina Martins Costa";;
"José António Ribeiro de Carvalho"; "1979"; ""
"José Neves"; "1978"; ""
"Ricardo Antunes"; "1978"; ""
"Manuel Galvão da Silva"; "1750"; ""
"Fr. João de São José"; "1580"; ""
"Saul Levi Mortera"; "1596"; "1660"
"Ambrósio Nunes"; "1529"; "1611"
"Margarida Seixas";;
"António Carvalho de Parada"; "1595"; "1655"
"António Pais Viegas"; "1650"; "?"
"José Júlio Bettencourt Rodrigues"; "1843"; "1893"
"José Júlio Rodrigues"; "1876"; "1948"
"António Henriques Gomes"; "1600"; "1663"
"Alfred Klaar";;
"Luís Miguel Cintra";;
"D. Manuel da Cunha"; "1594"; "1658"
"D. Francisco de Viveiro";;
"Robert Lemm";;
"Pedro Vieira"; "1975"; ""
"Ana Margarida Falcão"; "1949"; ""
"Graça Alves"; "1964"; ""
"Rolf Ulbrich";;
"Rita Vilela"; "1964"; ""
"Romeu Braga";;
"Margarida Maria Pinto Martins Alves";;
"Elsa Serra";;
"Maria João Lopo de Carvalho"; "1962"; ""
"Maria Luisa Cardoso Rangel de Sousa Coelho";;
"Nady Moreira Domingues da Silva";;
"Susana Antas Videira";;
"M. P. Sadler";;
"João José Louzada de Magalhães"; "1857"; ""
"David Cherician";;
"João de Oliveira Lopes";;
"Idalina matos Lejeune";;
"Maria Isabel Rocheta";;
"Hanna Batoréo";;
"Augusto Soares da Silva";;
"Luís da Silva Campos"; "1942"; "2000"
"Said Benabdelouahed";;
"Álvaro Fernandes de Almeida";;
"Alfredo Marques"; "1894"; "1971"
"D. Filipa de Vilhena";;
"Fernando Gabriel Vicêncio"; "1944"; ""
"Maria Regina Louro"; "1948"; ""
"Jacinto Rego de Almeida"; "1942"; ""
"Cárceres Monteiro";;
"Ernesto (org.) Rodrigues";;
"António Vasconcelos Raposo";;
"Jorge Calado"; "1938"; ""
"Eunice Malaquias Vouillot";;
"Maria Augusta Babo"; "1954"; ""
"João Lopes Alves"; "1927"; ""
"Roque Cabral"; "1927"; ""
"Paulo Filipe Monteiro"; "1961"; ""
"Jorge Lima Barreto"; "1949"; "2011"
"Paolo Scarnechia";;
"João Ferreira de Almeida"; "1941"; ""
"Adelaide Amado"; "1946"; ""
"Luís Nunes Tinoco"; "1642"; "1719"
"Manuel do Nascimento";;
"Nikolai Kantchev";;
"Nuno Domingos";;
"Paulo Granjo";;
"Maria da Graça A. Mateus (coord.) Ventura";;
"Manuela Ivone Paredes Pereira da Cunha";;
"Manuel Carlos Silva";;
"Clara Sarmento"; "1970"; ""
"Susana Noronha";;
"Susana de Noronha";;
"Bruno Sena Martins"; "1978"; ""
"Helena Singer";;
"Carlos André de Brito Correia";;
"João Nuno Coelho";;
"Frei Miguel das Almas Santas"; "1687"; "?"
"Lourenço de Carvalho"; "1941"; ""
"Luiz Beira"; "1941"; ""
"Lúcia Cechin";;
"Eduardo Ferraz da Rosa";;
"José da Gama e Castro"; "1795"; "1873"
"Cidália Maria Bicho";;
"Palmira Baptista";;
"Vera de Vilhena"; "1969"; ""
"Rui Namorado"; "1941"; ""
"Romana Petri";;
"Artur Basílio de Sá"; "1912"; "1964"
"Manuel Rui"; "1941"; ""
"Letizia Grandi";;
"Serena Magi";;
"Nuno Guimarães"; "1942"; "1973"
"Pe. Bartolomeu Lourenço de Gusmão"; "1685"; "1724"
"Ana Cristina Pereira"; "1975"; ""
"José Bação Leal"; "1942"; "1965"
"Germano Silva"; "1931"; ""
"João Chevalier"; "1722"; "1801"
"Bento de Moura Portugal"; "1702"; "1766"
"Manuel Ferreira Martins e Abreu"; "1861"; "1944"
"Júlio Mário Baptista Ripado"; "1887"; "1907"
"António de Vasconcelos"; "1554"; "1662"
"Luís Augusto Ferreira Martins"; "1875"; "1967"
"José Medeiros Ferreira"; "1942"; "2014"
"António Fortuna"; "1958"; ""
"Manuel António Araújo"; "1956"; ""
"Troilo de Vasconcelos e Silva"; "1654"; "1729"
"Visconde do Porto da Cruz"; "1890"; "1962"
"Maria Cândida Mendonça"; "1930"; ""
"Raquel Bello Vázquez";;
"Maria da Graça Maia";;
"Sóror Maria Benta do Céu"; "1702"; "?"
"Manuel de Sousa Moreira"; "1648"; "1722"
"Mariana Pimentel Maldonado"; "1771"; "1855"
"Joaquim Severino Ferraz de Campos"; "1760"; "1813"
"António Bersane Leite"; "1748"; "?"
"José Nunes de Faria"; "1702"; "?"
"Madre Mariana Josefa Joaquina de Sousa"; "1702"; "1780"
"Anónimo";;
"Eduardo Libório"; "1900"; ""
"Alexandre Caetano Gomes"; "1705"; ""
"José Alberto Rodrigues";;
"Tristão Gomes de Castro"; "1539"; "1611"
"Manuel Odorico Mendes"; "1799"; "1864"
"Jean Subirats";;
"Cláudia Maria Ferreira de Sousa Pereira";;
"Tânia Ganho"; "1973"; ""
"Martín López-Vega";;
"David Soares"; "1976"; ""
"António de Brito da Fonseca";;
"Francisco de Morais Sardinha"; "1559"; "1625"
"Álvaro da Silveira"; "1565"; ""
"João Ricardo Lopes"; "1977"; ""
"Simão António de Santa Catarina"; "1676"; "1733"
"William Edward Purser";;
"João IV"; "1604"; "1656"
"Fr. Manuel de Maria Santíssima";;
"Carlos Saboga";;
"Eva Bacelar";;
"Ortaire Fournier";;
"Henrique Freire"; "1842"; "1908"
"Hélio J. S. Alves"; "1963"; ""
"Saul António Gomes"; "1963"; ""
"Fr. António Rosado"; "1575"; "1640"
"Benjamim Salgado"; "1916"; ""
"Leonel Correia da Silva";;
"Bernardete Costa"; "1949"; ""
"Sérgio Esteves da Costa";;
"M. Branco de Matos"; "1942"; ""
"Manuel Braz de Magalhães";;
"Angela Fedele";;
"Alexandre de Gusmão"; "1695"; "1753"
"Pedro José da Fonseca"; "1737"; "1816"
"Luís Machado de Abreu"; "1940"; ""
"Pedro Alexandre Cavroé"; "1776"; "1884"
"Harry Bernstein";;
"Ana Lúcia Silva Terra";;
"Nuno Camarneiro"; "1977"; ""
"António Figueira"; "1961"; ""
"João Leal"; "1973"; ""
"Maria Antonieta Costa"; "1954"; ""
"Cristina Rodríguez";;
"Roberto Bolaño";;
"Plamen Oushev";;
"Adérito Fernandes Vaz"; "1942"; ""
"Maria João Avilez"; "1945"; ""
"Carlos da Costa Assunção";;
"Cláudia Clemente"; "1970"; ""
"Gabriel Rui Silva"; "1956"; ""
"Domingos Van-Dúnem"; "1925"; "2003"
"David Mestre"; "1948"; "1997"
"Marco Aurélio Pinotti Catalão";;
"Daniel Baguet_Júnior";;
"Fr. Gaspar de Amorim"; "1576"; "1646"
"João Manuel Amorim"; "1950"; ""
"Francisco Moita Flores"; "1953"; ""
"Fernando Sales Lopes"; "1950"; ""
"Rita Clara Freire de Andrade"; "1758"; ""
"Maria de Fátima Sousa e (coord.) Silva";;
"Xavier Rodríguez Baixeras";;
"Vincenzo Barco";;
"Paula Sentandreu Roget";;
"Carlos Penela Martín.";;
"Luís Felício"; "1982"; ""
"Maria Alzira (coord.) Seixo";;
"Filipe (org.) Cammaert";;
"Norberto do Vale Cardoso";;
"Isabel César Anjo"; "1926"; "2013"
"Inês de Barros Baptista"; "1966"; ""
"Evaristo Costa Barreto"; "1914"; "1973"
"Ricardo Alberty"; "1919"; "1992"
"João de Morais Madureira Feijó"; "1688"; "1741"
"Sarah Affonso"; "1899"; "1983"
"Martinho de Mendonça de Pina e Proença"; "1693"; "1743"
"Filipe Moraes Alçada"; "1970"; ""
"Pe. José Vicente Gomes de Moura"; "1769"; "1664"
"Dom Agostinho Barbosa"; "1590"; "1649"
"Aldina"; "1939"; "2011"
"Álvaro Duarte de Almeida"; "1910"; "1973"
"Armando Alves"; "1935"; ""
"Roberto Araújo"; "1911"; "1969"
"Manuela Bacelar"; "1943"; ""
"Jovan Tatic";;
"Joana Espain"; "1977"; ""
"Rui Vieira"; "1966"; ""
"Pe. Luís Figueira"; "1574"; "1643"
"André Gago"; "1964"; ""
"Cristina Lisboa"; "1957"; "2013"
"Ricardo Dias Felner"; "1976"; ""
"Isabel Ramalhete"; "1955"; ""
"Graça Vilhena"; "1948"; ""
"António Quadros"; "1923"; "1993"
"Armindo Reis"; "1954"; ""
"João da Motta Prego"; "1859"; "1931"
"Fausto Alberto Pereira Pinto"; "1951"; ""
"Aquilino Ribeiro"; "1885"; "1963"
"Alberto Oliveira Pinto"; "1962"; ""
"Eugénio Roda"; "1965"; ""
"Carlos Pinhão"; "1924"; "1993"
"Ernesto Rodrigues"; "1956"; ""
"Maria do Carmo Rodrigues"; "1924"; ""
"Odette de Saint-Maurice"; "1908"; "1993"
"Martins Barata"; "1899"; "1970"
"Joaquim Pessoa"; "1948"; ""
"Fernando Pessoa"; "1888"; "1935"
"Eduardo Olímpio"; "1933"; ""
"Carlos Barradas";;
"Alice Ogando"; "1900"; "1981"
"Manuela Nogueira"; "1925"; ""
"Jaime Salazar Sampaio"; "1925"; "2010"
"Maria Sofia de Santo Tirso";;
"Maria Alice Andrade Santos"; "1917"; ""
"Noémia Setembro"; "1910"; ""
"Maria Teresa dos Santos Silva"; "1924"; ""
"Mónica Leal da Silva";;
"José Dias de Souza"; "1957"; ""
"Florêncio Terra"; "1858"; "1941"
"Maria Teresa Sena de Vasconcelos"; "1915"; ""
"Isabel Maria Vaz Raposo"; "1929"; ""
"Teresa Saavedra"; "1947"; ""
"Luísa Ducla Soares"; "1939"; ""
