Coloquio de Historia Canario-Americana 6, Las Palmas; 1987
Coloquio de Historia Canario-Americana, 7, Las Palmas; 1990
Coloquio de Historia Canario-Americana, 8, Las Palmas; 1991
Colóquio de História da Arte, Lisboa; [2006]
Colóquio de História da Psiquiatria do Centro Hospitalar Conde de Ferreira, 1;
Colóquio de História e de História da Arte, Lisboa; 2007
Colóquio de História e de História da Arte, Lisboa; 2008
Colóquio de História, Educação e Imaginário 4, Braga; 2000
Colóquio de História Educação e Imaginário, 5, Minho; 2000
Colóquio de História Educação e Imaginário, 6, Braga; 2003
Colóquio de História, Educação e Imaginário, 7, Braga; 2004
Colóquio de História Local e Regional, Santo Tirso; 1979
Colóquio de História Luso-Marroquina, 4, Lisboa; 2008
Colóquio de História Luso Marroquina, Lagos; 2010
Colóquio de História Militar, 10, Lisboa; 2000
Colóquio de História Militar, 11, Lisboa; 2001
Colóquio de História Militar, 12, Lisboa; 2002
Colóquio de História Militar, 13, Lisboa; 2003
Colóquio de História Militar, 14, Lisboa; 2004
Colóquio de História Militar, 15, Lisboa; 2005
Colóquio de História Militar, 16, Lisboa; 2006
Colóquio de História Militar, 18, Lisboa; 2008
Colóquio de História Militar, 19, Lisboa; 2010
Colóquio de História Militar, 20, Lisboa; 2011
Colóquio de História Militar, 22, Lisboa; 2013
Colóquio de História Militar, 7, Lisboa; 1996
Colóquio de homeagem a David Morão-Ferreira, Porto; 2006
Colóquio de Homenagem a Amadeu Torres, Braga; 2005
Colóquio de Homenagem a Cleonice Berardinelli, Lisboa; 1999
Colóquio de Homenagem a Fernanda Irene Fonseca, Lisboa; 2008
Colóquio de Homenagem a Frei Geraldo Coelho Dias, Porto; 2004
Colóquio de Homenagem a José Sebastião e Silva, Lisboa; 1997
Colóquio de Homenaxe a Xosé Lois García, Chantada; 2005
Colóquio de Língua Portuguesa, II, Torres Novas; 2003
Colóquio de Língua Portuguesa, I, Torres Novas; 2003
Colóquio de Literatura Latina De Augusto a Adriano, Lisboa; 2000
Colóquio de Literaturas Românicas, 1, Gambelas; 2002
Coloquio de Metodologia Histórica Aplicada, 2, Santiago de Compostela; 1982
Colóquio de Outono, 12, Braga; 2011
Colóquio de Outono, 14, Braga; 2012
Colóquio de Outono, 5, Braga; 2003
Colóquio de Outono, 6, Braga; 2004
Colóquio de Outono Comemorativo das Vanguardas, 10, Braga; 2008
Colóquio de Outuno, 15, Minho; 2013
Colóquio de Política Industrial, Lisboa; 1970
Colóquio de Psicanálise, 12, Lisboa; 1999
Colóquio de Psicologia e Educação, 10, Lisboa; 1997
Colóquio de Psicologia e Educação, 9, Lisboa; 1996
Colóquio de Psicologia Social Clínica, 1, Lisboa; 1996
Colóquio de Relações Internacionais, 21, Braga; 2000
Colóquio Desafios Contemporâneos e Trabalho Social, Porto; 2002
Colóquio Desafios Contemporâneos e Trabalho Social, Porto; 2003
Colóquio Descartes, Leibniz, Lisboa; 1996
Coloquio de Segovia sobre Historia Contemporânea de España, 2, Madrid; 1985
Colóquio de Segurança Interna, 1; 2004
Colóquio de Segurança Interna, 2, Lisboa; 2005
Colóquio de Serviço Social, 3, Porto; 2004
Colóquio de Serviço Social FCHS - UFP, 2, Porto; 2003
Colóquio de Sintra, 1o; 1988
Colóquio de Sociologia, 1, Braga; 2005
Colóquio de Tradução & Cultura, 1, Ponta Delgada; 2005
Colóquio de Troia; 1983
Colóquio de Turismo de Sintra; 1971
Colóquio de Turismo e Termalismo do Norte, Braga; 1970
Colóquio de Urbanismo, Funchal; 1969
Colóquio DIMED 86, 21, Albufeira; 1986
Colóquio Direito à Vida Privada e Liberdade, Lisboa; 1997
Colóquio Direito do Património Cultural e Ambiental, Sintra; 2005
Colóquio do Castelo de Windsor; 1979
Colóquio do Centenário do Nascimento de José Marmelo e Silva, Porto; 2011
Colóquio do Centro Hospitalar de São João e CADA, 1, Porto; 2012
Colóquio do Curso de Sociologia Novas Tecnologias, Utopia e Imaginário, 7;
Colóquio do Departamento de Ciências da Educação da Universidade da Madeira, 2;
Colóquio do Grupo de Folclore e Etnográfico da Boa Nova, 2, Funchal; 1994
Colóquio do Grupo de Folclore e Etnográfico da Boa Nova, 3; Funchal
Colóquio do Grupo do Partido Popular Europeu, Bruxelas; 1991
Colóquio Do Infante e Tordesilhas, 5, Lisboa; 1994
Colóquio do Jubileu da Igreja de Santo Condestável, Lisboa; 2009
Colóquio do Mosaico Greco-Romano, 10, Conimbriga; 2005
Colóquio do Porto de Psicanálise e Cultura - sobre Pessoa em Análise, 8, Porto;
Colóquio Dos Açores às Fronteiras do Brasil, Praia da Vitória; 2000
Colóquio dos Encontros de Outono, Vila Nova de Famalicão; 1998
Colóquio dos Encontros de Outono, Vila Nova de Famalicão; 1999
Colóquio dos Poetas da Língua Portuguesa, 2, Arganil; 1998
Colóquio Eça de Queirós, Bucaresti; 2005
Colóquio Eça de Queiroz, Bucareste; 2005
Colóquio Educação em Tempo de Mudança, 3, Funchal; 2007
Colóquio Educação pela Arte, Pensar o Futuro, Lisboa; 1991
Colóquio Elites e Redes Clientelares na Idade Média, Évora; 2000
Colóquio em Homenagem a Marie-Louise Bastin, Porto; 1999
Colóquio em Homenagem a Vítor Aguiar e Silva, Ponta Delgada; 2007
Colóquio em Torno da Obra de Gil Vicente, Lisboa; 1988
Colóquio Enquadramento do Orçamento Participativo, Lisboa; 2004
Colóquio - Ensino da Matemática anos 80, Lisboa; 1982
Colóquio Ernesto do Canto, Ponta Delgada; 2000
Colóquio Eros e Philia na Cultura Grega, Lisboa; 1995
Colóquio Escrever a Vida: Verdade e Ficção, Lisboa; 2006
Colóquio Escritores e Cidades, Funchal; 2004
Colóquio Espiritualidade e Corte em Portugal, Porto; 1992
Colóquio Estado Actual da Investigação em Formação, Monte da Caparica; 1994
Colóquio Estudos de Tradução em Portugal , 3; 2003
Colóquio Ética e Profissões : Desafios da Modernidade, Lisboa; 2008
Colóquio Europeu, 7, Lisboa, etc; 1994
Colóquio Europeu de Psicologia e Ética, 2, Lisboa; 2003
Colóquio Europeu de Psicologia e Ética, 3, Lisboa; 2006
Colóquio Evocativo de Leonor da Fonseca Pimentel, Lisboa, Évora; 1999
Colóquio Evocativo dos 450 anos do Nascimento de Dona Violante do Canto; Angra
Colóquio Falar Barcelos, Barcelos; 1988
Colóquio Fármacos, Saúde e Ambiente, Lisboa; 2008
Colóquio Fernando Pessoa, Outra vez te revejo, Rio de Janeiro; 2006
Colóquio Fialho de Almeida - Cem Anos Depois, Évora; 2011
Colóquio Figuras da Lusofonia, Lisboa; 1999
Colóquio Física Arte e Património, 3 Tomar; 2011
Colóquio Florestas de Crescimento Rápido Face à P.A.C., Lisboa; 1992
Colóquio Formação, Saberes Profissionais e Situações de Trabalho, Lisboa; 1995
Colóquio Formas de Governo no Ensino Superior, Lisboa; 2003
Colóquio Galaico-Minhoto, 1, Ponte de Lima; 1981
Coloquio Galaico-Minhoto, 2, Santiago de Compostela; 1984
Colóquio Galaico-Minhoto, 3, Viana do Castelo; 1985
Colóquio Geografia das Paisagens, Lisboa; 2001
Colóquio Gil Vicente e Évora nos Alvores de quinhentos, Évora; 2002
Colóquio Globalização e Contextos Locais na África Subsariana 5, Porto; 2002
Colóquio Gomes Leal, Lisboa; 1997
Colóquio Gonçalino, 1, Lagos; 1961
Colóquio Guerra, Filosofia e Política, Covilhã; 2003
Colóquio Guerra Junqueiro e a Modernidade, Porto; 1997
Colóquio Hannah Arendt : Luz e Sombra, Lisboa; 2007
Colóquio Herman Melville, Lisboa; 1991
Colóquio H.-G. Gadamer : experiência, Linguagem e Interpretação, Lisboa; 2003
Coloquio Hispano-Italiano, 1, Sevilha; 1983
Colóquio Hispano-Português de Estudos Rurais,, 3, Lisboa; 1995
Colóquio Hispano-Português de Estudos Rurais, 5, Bragança; 2003
Colóquio Homenagem 50 anos de vida literária do Poeta Albano Martins, Porto;
Colóquio Homenagem a Vasco Graça Moura, Lisboa; 2014
Colóquio Ibérico de Estudos Rurais - Cultura, Inovação e Território, 7;
Colóquio Ibérico de Geografia, 10, Évora; 2005
Colóquio Ibérico de Geografia, 2, Lisboa; 1980
Colóquio Ibérico de Geografia, 4, Coimbra; 1986
Colóquio Ibérico de Geografia, 6, Porto; 1992
Colóquio Ibérico de Geografia, 8, Lisboa; 1999
Colóquio Ibérico de Geografia;. Coimbra 1986
Colóquio Iberoamérica - Lugar de Encuentros, Madrid; 1979
Colóquio Igualdade de Oportunidades, Lisboa; 2001
Colóquio Imigração e Minorias Étnicas, Lisboa; 2004
Colóquio INEP/CODESRIA/UNITAR, Bissau; 1986
Colóquio Inês de Castro, Lisboa; 2005
Colóquio Interdisciplinar Educação Estética e Utopia Política, Lisboa; 1995
Coloquio Interdisciplinario de la Sección Latinoamérica, 12; 1999
Coloquio Interdisciplinario de la Sección Latinoamérica, 6; 1994
Coloquio Interdisciplinario de la Sección Latinoamericana, 7; 1983
Colóquio Interdisciplinar, Lisboa; 1996
Colóquio Interdisciplinar, Porto; 1993
Colóquio Interdisciplinar sobre Risco e Trauma Rodoviário em Portugal, 23;
Colóquio Internacional 150 Anos do Manifesto do Partido Comunista, Lisboa; 1998
Colóquio Internacional 60 Anos das Frentes Populares, Lisboa; 1996
Colóquio Internacional ADMEE-Europe, 22, Braga; 2010
Colóquio Internacional A Interacção na Semiótica e nas Ciências Sociais; 1988
Colóquio Internacional Almançor e a Península Ibérica, Évora; 2002
Colóquio Internacional A Mente a Religião e a Ciência, Lisboa; 2001
Colóquio Internacional A Música no Brasil Colonial, 1, Lisboa; 2000
Colóquio Internacional Anastácio da Cunha, o Matemático e o Poeta, Lisboa; 1987
Colóquio Internacional Antero de Quental e Destino de uma Geração, Porto; 1991
Colóquio Internacional António Gedeão e Rómulo de Carvalho, Maia; 2006
Colóquio Internacional António Lobo Antunes, Évora; 2002
Colóquio Internacional Anual C-MLAG 4o Porto; 2010
Colóquio Internacional Anual da Lusofonia SLP, 1, Porto; 2002
Colóquio Internacional Anual da Lusofonia SLP, 2, Bragança; 2003
Colóquio Internacional Arqueologia Hoje, 1, Faro; 1989
Colóquio Internacional Arqueologia Hoje, 2, Faro; 1990
Colóquio Internacional Arte e Discursos Lisboa; 2014
Colóquio Internacional Arte e Utopia, Lisboa; 2013
Colóquio Internacional Arte Pública e Envolvimento Comunitário, Paredes; 2012
Colóquio Internacional Arte & Utopia, Lisboa; 2013
Colóquio Internacional As Ilhas e a Mitologia, Funchal; 1997
Colóquio Internacional Baudelaire e as Posteridades do Moderno, Lisboa; 2007
Colóquio Internacional Cister, os Templários e a Ordem de Cristo, 1, Tomar;
Colóquio Internacional da história da pesca do bacalhau, [1], Ílhavo; 2001
Colóquio Internacional das IIhas do Atlântico, 5, Angra do Heroísmo; 2000
Colóquio Internacional da Sociedade Europeia de Etnografia da Educação, 7;
Colóquio Internacional de Ceramica Medieval en el Mediterráneo Occidental, 2;
Colóquio Internacional de Direito Penal, Lisboa; 2002
Colóquio Internacional de Ecologia da Vegetação, 1, Évora; 1994
Colóquio Internacional de Egiptologia, Lisboa; 2001
Colóquio Internacional de Estudos Luso-Brasileiros, 3, Lisboa; 1957
Colóquio Internacional de Estudos Luso-Brasileiros, 3, Lisboa; 1960
Colóquio Internacional de Estudos Luso-Brasileiros, 5, Coimbra; 1963
Colóquio Internacional de Estudos Luso-Brasileiros, 5, Coimbra; 1966
Colóquio Internacional de Estudos Luso Brasileiros, IV, Salvador; 1959
Colóquio Internacional de Estudos Luso-Brasileiros, Washington; 1950
Colóquio Internacional de Estudos Tecnologia e Liberdade, Lisboa; 1987
Colóquio Internacional de Filosofia das Ciências Humanas, 3, Lisboa; 2008
Colóquio Internacional de História da Madeira, 2, Funchal; 1989
Colóquio Internacional de História da Madeira, 3, Funchal; 1992
Colóquio Internacional de História da Madeira, I, Funchal; 1986
Colóquio Internacional de História das Ilhas Atlânticas, 6; 2000
Colóquio Internacional de História das Ilhas Atlânticas, Canárias, 4; Gran
Colóquio internacional de História das Ilhas do Atlântico, 11; Las Palmas de
Colóquio Internacional de História das Ilhas do Atlântico, 5; Angra do
Colóquio Internacional de História de Arte, Lisboa; 2009
Coloquio Internacional de Historia Economica, 1, Madrid; 1977
Colóquio Internacional de História Marítima, 6, Lourenço Marques; 1962
Coloquio internacional de Historia Marítima, 9 Sevilla; 1967
Colóquio Internacional de Linguística Contrastiva Português-Alemão, 1, Porto;
Colóquio Internacional de Linguística Funcional, 19, Coimbra; 1993
Colóquio Internacional de Linguística Funcional, 22, Évora; 1998
Colóquio Internacional de Linguística Hispânica, 4, Leipzig; 1993
Colóquio Internacional de Lisboa; 2003
Colóquio Internacional de Literatura e Filologia Portuguesas, 1, Genebra; 2008
Colóquio Internacional de Literatura e Filologia Portuguesas, 2, Genebra; 2009
Coloquio Internacional del Libro Antiguo Español, 1, Madrid; 1986
Coloquio Internacional del Libro Antiguo Español, 2, Sevilla; 1989
Colóquio Internacional de São Rosendo e o seu Século, Santo Tirso; 1970
Colóquio Internacional Descartes, Reflexão sobre a Modernidade, Porto; 1996
Colóquio Internacional de Segurança e Higiene Ocupacionais, 3, Guimarães; 2007
Colóquio Internacional de Segurança e Higiene Ocupacionais, 4, Guimarães; 2008
Colóquio Internacional de Segurança Social, I, Ponta Delgada; 1990
Colóquio Internacional de Simbologia, 2, Angra do Heroismo; 1984
Colóquio Internacional Desporto, Lazer e Qualidade de Vida, Oeiras; 1997
Colóquio Internacional de Teologia Feminista, 1, Lisboa; 2011
Colóquio Internacional de Teologias Feministas, 2; Lisboa 2012
Colóquio Internacional de Tróia; Tróia 2010
Colóquio Internacional Diderot, Lisboa; 1985
Colóquio Internacional do Instituto Jurídico Interdisciplinar, 2, Porto; 2005
Colóquio Internacional e Ateliê Fotográfico, Lisboa; 2005
Colóquio Internacional Eça de Queirós e a Geração de 70, Vila do Conde; 2000
Colóquio Internacional Educação para a Não-Violência, Sintra; 1996
Colóquio Internacional e Pluridisciplinar, Lisboa; 2005
Colóquio Internacional Escravatura e Mudanças Culturais, Évora; 2001
Colóquio Internacional Escritas do Rio Atlântico, Funchal; 2001
Colóquio Internacional Espaço e Periferia, Lisboa; 1987
Colóquio Internacional Estados, Poderes e Identidades na África Subsariana, 6;
Colóquio Internacional Estados, Poderes e Identidades na África Subsariana, 7;
Colóquio internacional Estética das Emoções, Lisboa; 2009
Colóquio Internacional Ética, Crise e Sociedade, Lisboa; 2009
Colóquio Internacional Evocativo dos 50 Anos da morte de F. Scott Fitzgerald;
Colóquio Internacional Filologia, Literatura e Linguística, Curia; 1997
Colóquio Internacional Guiné-Bissau Vinte Anos de Independência, Bissau; 1993
Colóquio Internacional Habitar, Pensar, Investigar, Fazer; 2012
Colóquio Internacional Heidegger, Linguagem e Tradução, Lisboa, Évora; 2002
Colóquio Internacional História da Cartografia Militar, Viana do Castelo; 2005
Colóquio Internacional Industrialização em Portugal no Século XX, Lisboa; 2010
Colóquio internacional, Lisboa; 2000
Colóquio Internacional Literatura e História, Porto; 2003
Colóquio Internacional Louis-Claude de Saint-Martin (1743-1803), Sintra; 2004
Colóquio Internacional Macau na Escrita, Escritas de Macau, Lisboa; 2008
Colóquio Internacional Maria Gabriela Llansol, 3, Mourilhe; 2005
Colóquio Internacional Michel Henry, Lisboa; 2005
Colóquio Internacional Mnemo-Grafias Interculturais, Braga; 2010
Colóquio Internacional Monodia Sacra Medieval, Lisboa, Évora; 2005
Colóquio Internacional Multiculturalismo, Poderes e Etnicidades, 4, Porto; 2001
Colóquio Internacional Nietzsche, Pessoa e Freud Lisboa; 2011
Colóquio Internacional Nom-Lieux du Paysage..., Évora; 2012
Colóquio Internacional Olhares Europeus sobre Fernando Pessoa, Lisboa; 2009
Colóquio Internacional O Património Judaico Português, 1, Lisboa; 1996
Colóquio Internacional Os Desafios do Planeamento Estratégico, Loulé; 1996
Colóquio Internacional O Século Cristão do Japão, Lisboa; 1993
Colóquio Internacional Os Estádios do Euro 2004, 3, Coimbra; 2004
Colóquio Internacional Outros Sentidos para Novas Cidadanias 4; 2010
Colóquio Internacional Perspectivas da Educação para o Ano 2000, Vila Real;
Colóquio Internacional Pombal Revisitado, Lisboa; 1982
Colóquio Internacional Portugal e a Guerra Civil de Espanha, Lisboa; 1996
Colóquio Internacional Portugal e o Atlântico : 60 anos dos Acordos dos Açores;
Colóquio Internacional Portugal Macau e as Relações Europa China, Lisboa; 1999
Colóquio Internacional Portugal na Transição do Milénio, Lisboa; 1997
Colóquio Internacional Problemas de Estratificação Social, Paris; 1966
Colóquio Internacional Razão de Estado e democracia, Covilhã; 2009
Colóquio Internacional Relações Culturais Portugal-África, 1, Covilhã; 2008
Colóquio Internacional Relações Literárias Franco-Peninsulares, [Faro]; 2003
Colóquio Internacional República, Universidade e Academia, Coimbra; 2010
Colóquio Internacional Revisitar o Mito Lisboa; 2012
Colóquio Internacional Rousseau e as ciências, Lisboa; 2012
Colóquio Internacional, San Sebastián; 2010
Colóquio Internacional Saúde e Discriminação Social, Braga; 2002
Colóquio Internacional Schiller, Cidadão do Mundo, Lisboa; 2005
Colóquio Internacional Segurança e Higiene Ocupacionais, 2, Porto; 2006
Colóquio Internacional sobre a Iluminura em Portugal, Lisboa; 1999
Colóquio Internacional sobre A Imagem do Mundo na Idade Média, Lisboa; 1989
Colóquio Internacional Sobre a Rainha Nzinga Mbandi, Roma; 2010
Colóquio Internacional sobre a Reforma do Ensino Superior, Lisboa; 1972
Colóquio Internacional sobre Arte Pré-Histórica, Montemor-o-Novo; 1988
Colóquio Internacional sobre Bertolt Brecht, Évora; 1998
Colóquio Internacional sobre Comércio, 1, Lisboa; 1986
Colóquio Internacional sobre Comércio, 2, Lisboa; 1987
Colóquio Internacional sobre Exclusão Social, [1], Lisboa; [2000]
Colóquio Internacional sobre Grupos Profissionais, 3, Aveiro; 2010
Colóquio Internacional sobre Heinrich Hein, Lisboa; 1997
Colóquio Internacional sobre Jacques Derrida, Coimbra; 2003
Colóquio Internacional sobre Literatura de Viagens, Funchal; 1995
Colóquio Internacional sobre Mediadores Culturais, 2; Lagos 1997
Colóquio Internacional sobre Megalitismo, 1 Reguengos de Monsaraz; 1996
Colóquio Internacional sobre Megalitismo, 2, Reguengos de Monsraz; 2000
Colóquio Internacional sobre Miguel Torga, Massachussetts; 1992
Colóquio Internacional sobre O 4o Centenário da morte de Gaspar Frutuoso; Ponta
Colóquio Internacional sobre o Pluralismo na Comunicação Social, Lisboa; 1992
Colóquio Internacional sobre os 25 Anos do 25 de Abril, Lisboa; 1999
Colóquio Internacional sobre os Açores e o Atlântico; Angra do Heroísmo 1983
